mode,b_tokens,step,gap_ms
chunked-512,16384,27,36.56353800001
chunked-512,16384,28,37.868611999996915
chunked-512,16384,29,39.14953999999682
chunked-512,16384,30,40.441944000008334
chunked-512,16384,31,41.579781999999454
chunked-512,16384,32,42.83997499999259
chunked-512,16384,33,44.344316999996636
chunked-512,16384,34,45.32075200000918
chunked-512,16384,35,46.790244999996844
chunked-512,16384,36,47.83422500000256
chunked-512,16384,37,49.5140259999971
chunked-512,16384,38,50.66012499999317
chunked-512,16384,39,51.77771400001063
chunked-512,16384,40,52.79337799998984
chunked-512,16384,41,54.015838000012195
chunked-512,16384,42,55.36269899999979
chunked-512,16384,43,56.4722689999968
chunked-512,16384,44,57.95749199999989
chunked-512,16384,45,59.308462999993594
chunked-512,16384,46,60.64312200000188
chunked-512,16384,47,61.91511699999808
chunked-512,16384,48,63.10058100000049
chunked-512,16384,49,64.21362100000749
chunked-512,16384,50,65.39718099999448
chunked-512,16384,51,74.2675089999949
chunked-512,16384,52,17.80047700000864
chunked-512,16384,53,17.87431099999992
chunked-512,16384,54,14.823057000000972
chunked-512,16384,55,16.559350999997946
chunked-512,16384,56,15.0776239999999
chunked-512,16384,57,14.463535000004413
chunked-512,16384,58,15.148978999988572
chunked-512,16384,59,16.12072400000386
chunked-512,16384,60,15.732165000002851
chunked-512,16384,61,15.419919999999365
chunked-512,16384,62,14.339909000000262
chunked-512,16384,63,14.31999999999789
chunked-512,16384,64,14.118519999996693
chunked-512,16384,65,14.334352000005879
chunked-512,16384,66,14.812692999996102
chunked-512,16384,67,14.552875000006793
chunked-512,16384,68,14.654452999991463
chunked-512,16384,69,14.242494000001216
chunked-512,16384,70,14.825204000004533
chunked-512,16384,71,16.46207699999991
chunked-512,16384,72,17.873574999995867
chunked-512,16384,73,16.753002000001516
chunked-512,16384,74,16.463211000001365
chunked-512,16384,75,17.290192000004367
chunked-512,16384,76,15.09461199999862
chunked-512,16384,77,14.566490999996518
chunked-512,16384,78,14.467019000008463
chunked-512,16384,79,14.320300999997926
chunked-512,16384,80,15.10132599999281
chunked-512,16384,81,18.33523500000922
chunked-512,16384,82,15.35230799998999
chunked-512,16384,83,16.610866999997143
chunked-512,16384,84,15.23677900000564
chunked-512,16384,85,16.17328899999393
chunked-512,16384,86,17.055642000002535
chunked-512,16384,87,18.604797999998368
chunked-512,16384,88,16.065863000008562
chunked-512,16384,89,16.698211999994328
chunked-512,16384,90,19.823216000006028
chunked-512,16384,91,17.078222999998616
chunked-512,16384,92,15.102240000004485
chunked-512,16384,93,15.198470999990832
chunked-512,16384,94,14.966143000009424
chunked-512,16384,95,14.908808999990697
chunked-512,16384,96,14.925298999997949
chunked-512,16384,97,16.465121000010186
chunked-512,16384,98,18.027107999998293
chunked-512,16384,99,16.52257499999621
chunked-2048,16384,0,15.872651999998766
chunked-2048,16384,1,15.590793999990638
chunked-2048,16384,2,15.438443000007851
chunked-2048,16384,3,17.468527999994876
chunked-2048,16384,4,15.278676999997742
chunked-2048,16384,5,15.280989000004297
chunked-2048,16384,6,15.713180999995302
chunked-2048,16384,7,16.654125000002296
chunked-2048,16384,8,15.763923000008617
chunked-2048,16384,9,15.147235999990016
chunked-2048,16384,10,15.252424000010478
chunked-2048,16384,11,15.327353999992965
chunked-2048,16384,12,15.144438000007199
chunked-2048,16384,13,15.467868999991197
chunked-2048,16384,14,15.36526400001037
chunked-2048,16384,15,15.165971999991257
chunked-2048,16384,16,15.171850000001541
chunked-2048,16384,17,14.859830999995438
chunked-2048,16384,18,15.082984000002853
chunked-2048,16384,19,15.504426000006788
chunked-2048,16384,20,64.89892599999791
chunked-2048,16384,21,92.13325999999711
chunked-2048,16384,22,107.01745000000074
chunked-2048,16384,23,122.09686799999986
chunked-2048,16384,24,136.51363200000333
chunked-2048,16384,25,151.24039399999845
chunked-2048,16384,26,166.51914099999487
chunked-2048,16384,27,188.48459600000922
chunked-2048,16384,28,15.061355000000276
chunked-2048,16384,29,14.884066999997003
chunked-2048,16384,30,14.646107999993774
chunked-2048,16384,31,14.500768000004882
chunked-2048,16384,32,14.928617999999005
chunked-2048,16384,33,21.57314000000099
chunked-2048,16384,34,14.476364999993052
chunked-2048,16384,35,14.023125000008463
chunked-2048,16384,36,13.912445000002549
chunked-2048,16384,37,14.447391999993897
chunked-2048,16384,38,13.994366000005698
chunked-2048,16384,39,14.090381999992019
chunked-2048,16384,40,14.119527000005405
chunked-2048,16384,41,14.912585999994121
chunked-2048,16384,42,14.44472600000779
chunked-2048,16384,43,14.760894999994889
chunked-2048,16384,44,14.29848499999764
chunked-2048,16384,45,14.48731700000394
chunked-2048,16384,46,15.031843999992134
chunked-2048,16384,47,14.811981000008245
chunked-2048,16384,48,14.651725999996756
chunked-2048,16384,49,14.265264000002276
chunked-2048,16384,50,14.344358999991869
chunked-2048,16384,51,14.72540200001049
chunked-2048,16384,52,14.807837999995854
chunked-2048,16384,53,14.592914000004953
chunked-2048,16384,54,14.202542999996126
chunked-2048,16384,55,14.97776499999759
chunked-2048,16384,56,14.353053000007776
chunked-2048,16384,57,14.45906499999694
chunked-2048,16384,58,15.1597609999925
chunked-2048,16384,59,14.811182000002532
chunked-2048,16384,60,14.09892399999535
chunked-2048,16384,61,14.50685300000032
chunked-2048,16384,62,14.043621000013218
chunked-2048,16384,63,14.664895999999317
chunked-2048,16384,64,14.52847899999199
chunked-2048,16384,65,14.661982000006901
chunked-2048,16384,66,14.519492999994554
chunked-2048,16384,67,14.551964999995448
chunked-2048,16384,68,14.479084000001308
chunked-2048,16384,69,14.696893000007094
chunked-2048,16384,70,14.88864299999193
chunked-2048,16384,71,14.615067999997677
chunked-2048,16384,72,15.037979000013024
chunked-2048,16384,73,16.901454999995735
chunked-2048,16384,74,19.825742999998397
chunked-2048,16384,75,18.973582000000988
chunked-2048,16384,76,18.82765099999517
chunked-2048,16384,77,18.638457000008657
chunked-2048,16384,78,18.634022999989952
chunked-2048,16384,79,18.86239499999931
chunked-2048,16384,80,18.90243400001168
chunked-2048,16384,81,18.87029899999959
chunked-2048,16384,82,18.77480099999218
chunked-2048,16384,83,17.545038000008617
chunked-2048,16384,84,14.695340999992368
chunked-2048,16384,85,15.187717000003431
chunked-2048,16384,86,16.334838999995327
chunked-2048,16384,87,15.070917000002737
chunked-2048,16384,88,15.701375000006124
chunked-2048,16384,89,15.472330999998007
chunked-2048,16384,90,15.176256999993143
chunked-2048,16384,91,15.233494000000292
chunked-2048,16384,92,15.695918000005804
chunked-2048,16384,93,15.099813999995604
chunked-2048,16384,94,14.505451999994534
chunked-2048,16384,95,15.321150000005446
chunked-2048,16384,96,14.676792000003047
chunked-2048,16384,97,15.11016199999915
chunked-2048,16384,98,15.06566300000145
chunked-2048,16384,99,15.548777999995878
disaggregated-thread,16384,0,15.024133000011375
disaggregated-thread,16384,1,14.46394699999587
disaggregated-thread,16384,2,14.398284999998623
disaggregated-thread,16384,3,14.19340600000396
disaggregated-thread,16384,4,14.059255999995912
disaggregated-thread,16384,5,14.412198000002263
disaggregated-thread,16384,6,14.309577999995327
disaggregated-thread,16384,7,14.390501999997696
disaggregated-thread,16384,8,14.250788000012449
disaggregated-thread,16384,9,13.995391999998219
disaggregated-thread,16384,10,13.951634999997964
disaggregated-thread,16384,11,14.276601999995364
disaggregated-thread,16384,12,14.13292700000568
disaggregated-thread,16384,13,14.716629999995234
disaggregated-thread,16384,14,14.504236000007609
disaggregated-thread,16384,15,14.323050999990983
disaggregated-thread,16384,16,14.438702999996167
disaggregated-thread,16384,17,14.330149000002734
disaggregated-thread,16384,18,14.12989000000664
disaggregated-thread,16384,19,14.090314999990028
disaggregated-thread,16384,20,54.44543400000157
disaggregated-thread,16384,21,19.2710650000123
disaggregated-thread,16384,22,20.44799299999056
disaggregated-thread,16384,23,479.5176980000093
disaggregated-thread,16384,24,19.36611999998661
disaggregated-thread,16384,25,17.5480090000093
disaggregated-thread,16384,26,17.338131000002477
disaggregated-thread,16384,27,15.119789999999966
disaggregated-thread,16384,28,15.599615999988714
disaggregated-thread,16384,29,17.63085800000397
disaggregated-thread,16384,30,16.668143000003965
disaggregated-thread,16384,31,15.114768999993089
disaggregated-thread,16384,32,15.08233600000608
disaggregated-thread,16384,33,17.532161999994855
disaggregated-thread,16384,34,15.164202999997656
disaggregated-thread,16384,35,14.363092000010624
disaggregated-thread,16384,36,15.032492999992542
disaggregated-thread,16384,37,14.862285000006636
disaggregated-thread,16384,38,14.532672000001412
disaggregated-thread,16384,39,15.591755999992074
disaggregated-thread,16384,40,14.523603000000662
disaggregated-thread,16384,41,14.664620000004902
disaggregated-thread,16384,42,15.323906999995529
disaggregated-thread,16384,43,20.22057700000346
disaggregated-thread,16384,44,15.274812000001248
disaggregated-thread,16384,45,13.993150999993986
disaggregated-thread,16384,46,14.279391000002306
disaggregated-thread,16384,47,14.321453999997402
disaggregated-thread,16384,48,16.213012000008575
disaggregated-thread,16384,49,15.647849999993468
disaggregated-thread,16384,50,15.104211000007695
disaggregated-thread,16384,51,14.721573999992188
disaggregated-thread,16384,52,15.014731999997366
disaggregated-thread,16384,53,14.997012000009136
disaggregated-thread,16384,54,14.480564999999501
disaggregated-thread,16384,55,15.150104999989367
disaggregated-thread,16384,56,16.321498000010592
disaggregated-thread,16384,57,15.459753000001797
disaggregated-thread,16384,58,17.355799000000616
disaggregated-thread,16384,59,18.552861999992842
disaggregated-thread,16384,60,14.440226999994366
disaggregated-thread,16384,61,15.087188000009633
disaggregated-thread,16384,62,14.762196999996036
disaggregated-thread,16384,63,14.906534000004967
disaggregated-thread,16384,64,14.513088999990487
disaggregated-thread,16384,65,15.255813999999646
disaggregated-thread,16384,66,17.78885400000263
disaggregated-thread,16384,67,15.569231000000627
disaggregated-thread,16384,68,14.639979000008907
disaggregated-thread,16384,69,14.744062999994867
disaggregated-thread,16384,70,16.537263000003577
disaggregated-thread,16384,71,16.000387999994814
disaggregated-thread,16384,72,14.456636000005574
disaggregated-thread,16384,73,14.058255999998437
disaggregated-thread,16384,74,16.27801299999021
disaggregated-thread,16384,75,18.30977200000916
disaggregated-thread,16384,76,17.847579999994423
disaggregated-thread,16384,77,14.415726999999379
disaggregated-thread,16384,78,14.127080000008618
disaggregated-thread,16384,79,14.370397999996953
disaggregated-thread,16384,80,14.085468999994077
disaggregated-thread,16384,81,14.15733400000363
disaggregated-thread,16384,82,14.390638999998373
disaggregated-thread,16384,83,14.653210000005856
disaggregated-thread,16384,84,13.87886599999888
disaggregated-thread,16384,85,15.001781999998798
disaggregated-thread,16384,86,14.244993999994904
disaggregated-thread,16384,87,14.99395100000811
disaggregated-thread,16384,88,14.260449999994762
disaggregated-thread,16384,89,14.150494999995544
disaggregated-thread,16384,90,17.89495300000965
disaggregated-thread,16384,91,15.69112299999631
disaggregated-thread,16384,92,14.173548000002256
disaggregated-thread,16384,93,14.561684999989666
disaggregated-thread,16384,94,13.891255000004321
disaggregated-thread,16384,95,13.980548000006365
disaggregated-thread,16384,96,15.034232999994401
disaggregated-thread,16384,97,14.335484000000065
disaggregated-thread,16384,98,14.654344999996738
disaggregated-thread,16384,99,13.896193000007884
disaggregated-process,16384,0,14.458063000006405
disaggregated-process,16384,1,14.38731300000029
disaggregated-process,16384,2,14.238194000000703
disaggregated-process,16384,3,13.937063000000194
disaggregated-process,16384,4,14.358153999992851
disaggregated-process,16384,5,14.386807000008162
disaggregated-process,16384,6,14.20631599999922
disaggregated-process,16384,7,14.675203999999553
disaggregated-process,16384,8,17.710859000004575
disaggregated-process,16384,9,14.479268999991746
disaggregated-process,16384,10,14.108444000001441
disaggregated-process,16384,11,14.26141999999686
disaggregated-process,16384,12,14.392290000003527
disaggregated-process,16384,13,14.311579000008123
disaggregated-process,16384,14,14.335523999989164
disaggregated-process,16384,15,13.839246000003413
disaggregated-process,16384,16,14.074195999995709
disaggregated-process,16384,17,14.416621999998824
disaggregated-process,16384,18,14.312103000008847
disaggregated-process,16384,19,15.552913999997031
disaggregated-process,16384,20,18.066509999997038
disaggregated-process,16384,21,20.305729000000383
disaggregated-process,16384,22,21.246196999996414
disaggregated-process,16384,23,20.172826000006694
disaggregated-process,16384,24,20.81785599999364
disaggregated-process,16384,25,16.006059000005735
disaggregated-process,16384,26,14.983795999995664
disaggregated-process,16384,27,14.571063000005324
disaggregated-process,16384,28,14.419239000005746
disaggregated-process,16384,29,14.40383699998904
disaggregated-process,16384,30,14.305868000008104
disaggregated-process,16384,31,14.62306399999136
disaggregated-process,16384,32,14.31625800000802
disaggregated-process,16384,33,14.377045999992788
disaggregated-process,16384,34,14.176809000005619
disaggregated-process,16384,35,14.383842000000868
disaggregated-process,16384,36,13.875159999997777
disaggregated-process,16384,37,13.718780999994351
disaggregated-process,16384,38,13.65653500000974
disaggregated-process,16384,39,13.664250999994465
disaggregated-process,16384,40,13.627298000002952
disaggregated-process,16384,41,13.629230999995912
disaggregated-process,16384,42,13.70696700000451
disaggregated-process,16384,43,13.64113600000394
disaggregated-process,16384,44,13.592492000000789
disaggregated-process,16384,45,13.569092999986765
disaggregated-process,16384,46,13.57705100001283
disaggregated-process,16384,47,13.670805999993263
disaggregated-process,16384,48,13.67654899999593
disaggregated-process,16384,49,13.611562000008348
disaggregated-process,16384,50,13.613519999992718
disaggregated-process,16384,51,13.684570999998869
disaggregated-process,16384,52,13.473390000001473
disaggregated-process,16384,53,13.864831000006461
disaggregated-process,16384,54,13.65894199999218
disaggregated-process,16384,55,13.797824000008063
disaggregated-process,16384,56,13.794001999997363
disaggregated-process,16384,57,13.78948999999352
disaggregated-process,16384,58,13.923894000001269
disaggregated-process,16384,59,13.87121800000557
disaggregated-process,16384,60,13.760470999997665
disaggregated-process,16384,61,13.7256800000074
disaggregated-process,16384,62,13.731546999991906
disaggregated-process,16384,63,13.753643000001148
disaggregated-process,16384,64,13.69132700000364
disaggregated-process,16384,65,13.958750000000464
disaggregated-process,16384,66,14.048700999993002
disaggregated-process,16384,67,13.999568000002682
disaggregated-process,16384,68,13.631227999994167
disaggregated-process,16384,69,13.651004999999827
disaggregated-process,16384,70,13.653103000009992
disaggregated-process,16384,71,13.629319000003193
disaggregated-process,16384,72,13.622651999995128
disaggregated-process,16384,73,13.595303000002446
disaggregated-process,16384,74,13.656787000002168
disaggregated-process,16384,75,13.60588000000007
disaggregated-process,16384,76,13.594171999997684
disaggregated-process,16384,77,13.696140999996942
disaggregated-process,16384,78,13.647387000006006
disaggregated-process,16384,79,13.59729999998649
disaggregated-process,16384,80,13.778700000003141
disaggregated-process,16384,81,13.770382000004133
disaggregated-process,16384,82,13.74552000000051
disaggregated-process,16384,83,13.768828999999982
disaggregated-process,16384,84,13.707588999992026
disaggregated-process,16384,85,14.086444000000142
disaggregated-process,16384,86,13.724534000004951
disaggregated-process,16384,87,13.66815200000815
disaggregated-process,16384,88,14.07198999999082
disaggregated-process,16384,89,13.718882999995685
disaggregated-process,16384,90,13.982097000010185
disaggregated-process,16384,91,13.706357999993202
disaggregated-process,16384,92,13.795553000008454
disaggregated-process,16384,93,13.68341199999179
disaggregated-process,16384,94,13.66397500000005
disaggregated-process,16384,95,13.804665000009209
disaggregated-process,16384,96,13.631764999999518
disaggregated-process,16384,97,13.760178999987716
disaggregated-process,16384,98,13.72295600000939
disaggregated-process,16384,99,13.7900799999926
colocated,32768,0,15.291656999991687
colocated,32768,1,14.650806999995325
colocated,32768,2,14.496965000006412
colocated,32768,3,14.151874000006615
colocated,32768,4,14.149375999991776
colocated,32768,5,14.168413000007263
colocated,32768,6,14.107744000000366
colocated,32768,7,14.143106999995325
colocated,32768,8,14.255460000001108
colocated,32768,9,13.968859000001999
colocated,32768,10,14.133703999988256
colocated,32768,11,14.150180000001455
colocated,32768,12,14.169483000003424
colocated,32768,13,14.109254000004512
colocated,32768,14,14.140116999996621
colocated,32768,15,14.105045000007976
colocated,32768,16,14.051950999999008
colocated,32768,17,14.246650999993449
colocated,32768,18,14.073172999999883
colocated,32768,19,14.027948999995488
colocated,32768,20,1471.5929020000117
colocated,32768,21,14.8751309999966
colocated,32768,22,14.493744999995783
colocated,32768,23,14.20028399999751
colocated,32768,24,14.403608000009172
colocated,32768,25,14.4079149999925
colocated,32768,26,14.543032000005951
colocated,32768,27,14.442490999996949
colocated,32768,28,14.430507000000148
colocated,32768,29,14.394815999992261
colocated,32768,30,14.486720000007836
colocated,32768,31,14.524330000000418
colocated,32768,32,14.440831000001708
colocated,32768,33,14.50305199999491
colocated,32768,34,14.557992000007403
colocated,32768,35,14.555596999997533
colocated,32768,36,14.58965499999465
colocated,32768,37,14.552281000007383
colocated,32768,38,14.5836399999979
colocated,32768,39,14.456991000002972
colocated,32768,40,14.48871699999188
colocated,32768,41,14.63610800000481
colocated,32768,42,14.60399199999074
colocated,32768,43,14.530672000006462
colocated,32768,44,14.537129999993681
colocated,32768,45,14.870169000005262
colocated,32768,46,14.66114900000548
colocated,32768,47,14.491530999990232
colocated,32768,48,14.58910499999888
colocated,32768,49,15.10969600001033
colocated,32768,50,15.000737999997682
colocated,32768,51,14.904235999992466
colocated,32768,52,14.718934000001127
colocated,32768,53,14.632229000000052
colocated,32768,54,14.64829400001122
colocated,32768,55,14.681570999997007
colocated,32768,56,14.521310999995762
colocated,32768,57,14.372192999999811
colocated,32768,58,14.726494000001367
colocated,32768,59,14.716661999997882
colocated,32768,60,14.942886000000044
colocated,32768,61,15.05332199999998
colocated,32768,62,14.86170500000128
colocated,32768,63,14.72020100000293
colocated,32768,64,14.678570000000946
colocated,32768,65,14.829950999995845
colocated,32768,66,14.91130200000157
colocated,32768,67,14.829852000005417
colocated,32768,68,14.703513999990037
colocated,32768,69,14.613874000005467
colocated,32768,70,14.68749299999672
colocated,32768,71,14.535992000006104
colocated,32768,72,14.509959999998046
colocated,32768,73,14.411425999995231
colocated,32768,74,14.274345000004018
colocated,32768,75,14.503508999993642
colocated,32768,76,14.863016000006724
colocated,32768,77,14.336743000001206
colocated,32768,78,14.43739500000163
colocated,32768,79,14.399116999996409
colocated,32768,80,14.424743999995826
colocated,32768,81,14.324002999998697
colocated,32768,82,14.417188999999553
colocated,32768,83,14.322358000001145
colocated,32768,84,14.384257000003231
colocated,32768,85,14.33813600000633
colocated,32768,86,14.302128999986508
colocated,32768,87,14.306382000000895
colocated,32768,88,14.407050000002641
colocated,32768,89,14.32242200000644
colocated,32768,90,14.429352999997036
colocated,32768,91,14.350616000001537
colocated,32768,92,14.406316999995283
colocated,32768,93,14.818994999998836
colocated,32768,94,14.62446600000078
colocated,32768,95,14.559224000009863
colocated,32768,96,14.9443139999903
colocated,32768,97,14.535557000002086
colocated,32768,98,14.450648999996929
colocated,32768,99,14.43875300000741
chunked-512,32768,0,14.468825999998103
chunked-512,32768,1,14.581683000002954
chunked-512,32768,2,14.947339999991982
chunked-512,32768,3,14.630168000010713
chunked-512,32768,4,17.80974499999388
chunked-512,32768,5,15.82844400000738
chunked-512,32768,6,14.539321000000882
chunked-512,32768,7,15.407401999993908
chunked-512,32768,8,16.03544499999998
chunked-512,32768,9,14.481271999997603
chunked-512,32768,10,14.280425999999125
chunked-512,32768,11,14.368179000001646
chunked-512,32768,12,14.38051499999915
chunked-512,32768,13,14.399330000003374
chunked-512,32768,14,14.288419999999746
chunked-512,32768,15,14.31781499999829
chunked-512,32768,16,14.294939999999201
chunked-512,32768,17,14.230729999994196
chunked-512,32768,18,14.229626000002327
chunked-512,32768,19,14.228440000010778
chunked-512,32768,20,28.373380999994424
chunked-512,32768,21,29.88269300000468
chunked-512,32768,22,30.353489999995986
chunked-512,32768,23,31.315379000005805
chunked-512,32768,24,32.91445699998974
chunked-512,32768,25,34.003885000004175
chunked-512,32768,26,35.28582900000288
chunked-512,32768,27,36.64701299999251
chunked-512,32768,28,37.93865900000526
chunked-512,32768,29,39.29285499999935
chunked-512,32768,30,40.64678299999969
chunked-512,32768,31,41.80873999999335
chunked-512,32768,32,43.015355000008526
chunked-512,32768,33,44.29214200000331
chunked-512,32768,34,45.61212699999828
chunked-512,32768,35,46.851911999993945
chunked-512,32768,36,48.20020700000782
chunked-512,32768,37,49.37534100000107
chunked-512,32768,38,50.49465899999461
chunked-512,32768,39,51.68171299999358
chunked-512,32768,40,53.101710000007074
chunked-512,32768,41,54.326150999997935
chunked-512,32768,42,56.27276299999551
chunked-512,32768,43,56.862399000010555
chunked-512,32768,44,58.01821699999721
chunked-512,32768,45,59.295504999994364
chunked-512,32768,46,60.741372999999044
chunked-512,32768,47,61.87410100000079
chunked-512,32768,48,63.12553300000445
chunked-512,32768,49,64.45764100000417
chunked-512,32768,50,65.68513299998813
chunked-512,32768,51,67.04714600000727
chunked-512,32768,52,68.17490899999257
chunked-512,32768,53,69.42477200000496
chunked-512,32768,54,70.72297999999932
chunked-512,32768,55,72.00600599999518
chunked-512,32768,56,73.17267900000957
chunked-512,32768,57,74.43255199999044
chunked-512,32768,58,75.67208500000788
chunked-512,32768,59,76.93295199999284
chunked-512,32768,60,78.17100500000151
chunked-512,32768,61,79.2923470000062
chunked-512,32768,62,80.66220300000282
chunked-512,32768,63,81.84999099999857
chunked-512,32768,64,83.17998599999044
chunked-512,32768,65,84.6620500000057
chunked-512,32768,66,85.76062999999579
chunked-512,32768,67,87.03988800000673
chunked-512,32768,68,88.3536549999917
chunked-512,32768,69,89.54587200000219
chunked-512,32768,70,90.78568200000348
chunked-512,32768,71,92.0216770000053
chunked-512,32768,72,93.71227999999121
chunked-512,32768,73,94.62387199999966
chunked-512,32768,74,95.69319800000642
chunked-512,32768,75,97.01235199999303
chunked-512,32768,76,98.0820030000018
chunked-512,32768,77,99.61513000000366
chunked-512,32768,78,101.0074640000056
chunked-512,32768,79,102.17115399998988
chunked-512,32768,80,103.06723000000773
chunked-512,32768,81,104.56911499998967
chunked-512,32768,82,105.91217099999994
chunked-512,32768,83,111.48634000001323
chunked-512,32768,84,12.618551999992178
chunked-512,32768,85,12.788686999996912
chunked-512,32768,86,14.602870000004486
chunked-512,32768,87,15.13405699999737
chunked-512,32768,88,15.182535000008102
chunked-512,32768,89,14.468735999997762
chunked-512,32768,90,14.348689000001968
chunked-512,32768,91,14.304068999990704
chunked-512,32768,92,14.37165800000173
chunked-512,32768,93,14.450800999995295
chunked-512,32768,94,14.503185000009466
chunked-512,32768,95,14.545624999996676
chunked-512,32768,96,14.305706000001805
chunked-512,32768,97,14.374036999996065
chunked-512,32768,98,14.426127999996652
chunked-512,32768,99,14.541618000009748
chunked-2048,32768,0,15.045546999999715
chunked-2048,32768,1,14.602127000003406
chunked-2048,32768,2,14.318755000005012
chunked-2048,32768,3,14.355371999997146
chunked-2048,32768,4,14.348019999999906
chunked-2048,32768,5,14.272399999995855
chunked-2048,32768,6,14.577400999996826
chunked-2048,32768,7,14.215587000009577
chunked-2048,32768,8,14.269075999990832
chunked-2048,32768,9,14.271174000000997
chunked-2048,32768,10,14.28486999999734
chunked-2048,32768,11,14.306521000008843
chunked-2048,32768,12,14.186871999996242
chunked-2048,32768,13,14.202640000007705
chunked-2048,32768,14,14.289072999986274
chunked-2048,32768,15,14.25022100001172
chunked-2048,32768,16,14.294544999998493
chunked-2048,32768,17,14.198062999994931
chunked-2048,32768,18,14.314182000006781
chunked-2048,32768,19,14.303208999990602
chunked-2048,32768,20,65.01455600000838
chunked-2048,32768,21,92.77420299999051
chunked-2048,32768,22,107.45136300000979
chunked-2048,32768,23,122.05361499999867
chunked-2048,32768,24,136.24080699999297
chunked-2048,32768,25,150.4249700000031
chunked-2048,32768,26,165.42185800000198
chunked-2048,32768,27,180.67051100000242
chunked-2048,32768,28,195.25806800000112
chunked-2048,32768,29,210.57029799999327
chunked-2048,32768,30,225.43353800000432
chunked-2048,32768,31,240.54340499999682
chunked-2048,32768,32,255.62504799999886
chunked-2048,32768,33,270.42686500000457
chunked-2048,32768,34,285.62386599999456
chunked-2048,32768,35,307.9039510000001
chunked-2048,32768,36,15.385215000009111
chunked-2048,32768,37,15.166733999990356
chunked-2048,32768,38,15.498641000007751
chunked-2048,32768,39,14.956244999993373
chunked-2048,32768,40,15.012783000003083
chunked-2048,32768,41,15.280365999998935
chunked-2048,32768,42,15.361204000001294
chunked-2048,32768,43,15.294646000000967
chunked-2048,32768,44,15.417358999997077
chunked-2048,32768,45,16.751130000002945
chunked-2048,32768,46,14.76888899999551
chunked-2048,32768,47,16.67392200000961
chunked-2048,32768,48,14.990329999989171
chunked-2048,32768,49,14.80973000001029
chunked-2048,32768,50,14.903475999986426
chunked-2048,32768,51,14.945426000011253
chunked-2048,32768,52,15.46781599999747
chunked-2048,32768,53,14.956522999995059
chunked-2048,32768,54,16.080580999997096
chunked-2048,32768,55,14.823868000007678
chunked-2048,32768,56,15.408171000004245
chunked-2048,32768,57,14.880126999997856
chunked-2048,32768,58,14.756679999990752
chunked-2048,32768,59,14.671615000011684
chunked-2048,32768,60,15.781320999991522
chunked-2048,32768,61,15.359785000001125
chunked-2048,32768,62,15.897926000008056
chunked-2048,32768,63,17.337157000000047
chunked-2048,32768,64,14.922287999993955
chunked-2048,32768,65,15.168973000001529
chunked-2048,32768,66,15.585353999995277
chunked-2048,32768,67,15.817753000007428
chunked-2048,32768,68,19.451270999994108
chunked-2048,32768,69,17.544311999998286
chunked-2048,32768,70,18.60340800000415
chunked-2048,32768,71,15.561505999997394
chunked-2048,32768,72,18.740581000002976
chunked-2048,32768,73,15.742996000000176
chunked-2048,32768,74,16.484884999997007
chunked-2048,32768,75,16.17686299999832
chunked-2048,32768,76,16.786291000002507
chunked-2048,32768,77,16.33165900000222
chunked-2048,32768,78,16.21618199999375
chunked-2048,32768,79,15.316668000011191
chunked-2048,32768,80,17.272463999987053
chunked-2048,32768,81,16.352810000000773
chunked-2048,32768,82,15.516850000011573
chunked-2048,32768,83,15.897331999994435
chunked-2048,32768,84,16.262425999997276
chunked-2048,32768,85,15.039772999998036
chunked-2048,32768,86,15.796799000000306
chunked-2048,32768,87,16.131670000007148
chunked-2048,32768,88,15.859304999992219
chunked-2048,32768,89,16.235784000002695
chunked-2048,32768,90,15.32004300000267
chunked-2048,32768,91,15.581855999997174
chunked-2048,32768,92,16.323240000005512
chunked-2048,32768,93,16.188845999991486
chunked-2048,32768,94,18.197925999999143
chunked-2048,32768,95,15.682956000006243
chunked-2048,32768,96,16.00249199999837
chunked-2048,32768,97,16.42604200000619
chunked-2048,32768,98,16.105069999994726
chunked-2048,32768,99,16.06729899999948
disaggregated-thread,32768,0,16.126520000000255
disaggregated-thread,32768,1,15.817788999996196
disaggregated-thread,32768,2,15.429589000007127
disaggregated-thread,32768,3,15.112080999998057
disaggregated-thread,32768,4,14.406848999996669
disaggregated-thread,32768,5,14.053693000008138
disaggregated-thread,32768,6,13.878935999997566
disaggregated-thread,32768,7,13.730490000000373
disaggregated-thread,32768,8,14.045236999990607
disaggregated-thread,32768,9,14.37545699999987
disaggregated-thread,32768,10,14.528178000006164
disaggregated-thread,32768,11,14.732675999994171
disaggregated-thread,32768,12,15.535747000001265
disaggregated-thread,32768,13,15.024000000011029
disaggregated-thread,32768,14,15.01279199999317
disaggregated-thread,32768,15,19.31660700000748
disaggregated-thread,32768,16,20.46608899999569
disaggregated-thread,32768,17,15.931808999994246
disaggregated-thread,32768,18,15.847002000000998
disaggregated-thread,32768,19,16.837090999999305
disaggregated-thread,32768,20,58.17708400000754
disaggregated-thread,32768,21,18.34942699998976
disaggregated-thread,32768,22,22.02740399999925
disaggregated-thread,32768,23,17.695850000009727
disaggregated-thread,32768,24,15.903053000002387
disaggregated-thread,32768,25,20.056167999996433
disaggregated-thread,32768,26,20.902841999998145
disaggregated-thread,32768,27,17.596871999998598
disaggregated-thread,32768,28,19.078226999994286
disaggregated-thread,32768,29,16.872777000003225
disaggregated-thread,32768,30,16.678906000009874
